IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,12.08645,182.00065,123.249375,15.155975,21.9561,115.15195,140.3652,13.9213,-42.39615,2.8053,6.996125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,5.660275,83.8094,81.118625,6.64605,6.2934,-33.04805,2.7562,6.39185,-34.88625,28405.72543,-0.46685
Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,9.769475,62.50575,10.67395,4.92055,17.39145,9.224475,5.231875,7.44945,-22.711825,-4.5493,-25.7575
Gal(a1-3)Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,8.860625,41.2794,24.99325,13.893025,14.94705,-17.5778,2.1272,7.66845,-63.87515,-6.7449,-13.77455
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)GalNAc(a1-Sp14,2.82335,70.114025,62.464875,4.7447,13.2793,112.336475,30.504175,-0.64395,-72.1381,-10.436725,30.828975
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,2.304475,21.466075,20.345225,1.982325,9.95915,12.8336,8.33795,9.44855,-36.7995,-12.20175,-11.77055
(3S)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,33.841925,70.508875,197.78895,10.2935,20.445,227.242325,38.224375,13.724825,0.901075,-7.8147,3.42595
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,23.9681,35.6084,7.132725,15.033675,10.129325,22.352275,28.1265,10.57125,-24.374275,-6.497975,12.237325
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,22.73575,578.162225,35.01205,9.12785,82.258825,423.287025,87.585375,56.37425,-41.737925,-11.954975,21904.7819
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,5.057925,59.6475,29.591325,14.08715,-4.641425,38.872225,14.811625,4.7218,-19.91135,-11.638025,6.824275
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-Sp0,17.949675,200.2784,33.183725,8.690675,4.207925,106.542075,22.460425,5.896825,-28.220125,-20.212525,11.198925
Fuc(a1-2)(6S)Gal(b1-3)GlcNAc(b1-Sp0,21.471825,105.45795,15.065525,8.8789,-1.415125,12.751375,130.19005,10.842525,-5.29805,-31.266375,-10.6885
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,12.236275,150.240475,43.4224,7.290875,121.776925,92.188975,18.558125,24.421025,-33.450625,-21.88645,-2.206325
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,19.0582,98.664275,32.097275,3.20185,-2.124325,221.7457,19.8202,6.3766,-25.556375,-6.799475,-2.880225
Fuc(a1-2)Gal(b1-3)(6S)GlcNAc(b1-Sp0,20.65695,179.451875,42.867425,696.8312,16.110175,7.9124,65.025,2.527875,-29.510875,-27.6439,12.623375
Fuc(a1-2)(6S)Gal(b1-3)(6S)GlcNAc(b1-Sp0,-1.23625,166.88425,49.197325,7.866725,94.67395,170.607625,53.15245,63.64315,-31.604525,-52.021725,-17.2828
Neu5Ac(a2-6)GalNAc(b1-4)(6S)GlcNAc(b1-Sp8,-1.405625,191.8267,35.218325,8.413975,9.4544,-56.368825,8.710975,-0.699875,-24.740125,33404.73555,-17.148875
GalNAc(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,22.22205,61.46785,976.7854,9.27725,26.970375,-141.507,1.532825,10.6358,-25.48425,-8.506675,-6.059125
(3S)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,16.12705,71.8334,21.46135,6.754375,25.316625,-80.959375,-7.1138,6.759925,-68.917425,-25.8974,-27.391575
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]GalNAc(a1-Sp14,28.2421,48.871875,28.1414,7.5028,22.549625,142.9734,39.509175,29.449775,-32.060525,-14.492825,12.73885
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,2.3593,82.262975,23.962375,564.33265,2.454525,-21.999325,7.750975,2.88695,-27.7917,-9.86015,-6.12415
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,-3.76085,78.04405,24.909125,12.80015,-6.3588,-28.217925,4.634425,11.30025,-29.94185,-3.560675,-12.739375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)]Gal(b1-4)GlcNAc(b1-4)[Gal (b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,4.061175,23497.0032,10.430525,9.9029,-7.91625,29.10735,26.05035,8.69335,-5.382925,-12.32525,15.07335
Gal(b1-3)GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8 ,10.96795,63.2318,27.63395,16.153575,10.0157,-7.055475,-4.789875,0.44165,-64.1774,3.324975,-29.2658
Gal(b1-3)(6S)GlcNAc(b1-Sp8,4.746675,122.53875,8.159475,542.288025,-10.5084,-47.3863,3.370725,2.347125,-16.255075,-22.9324,-4.40545
(6S)(4S)GalNAc(b1-4)GlcNAc(c1-Sp8,8.113275,65.006575,30.799775,12.77425,15.578675,-5.444525,-3.781825,-17.56215,-24.23515,-3.435375,-37.805475
(6S)GalNAc(b1-4)GlcNAc(c1-Sp8,-7.618175,40.081475,25.8033,3.424425,48.343775,-99.880375,163.102525,-6.389325,-42.729875,22711.8733,99.1295
(3S)GalNAc(b1-4)(3S)GlcNAc(1-Sp8,-5.365425,60.221975,77.5251,3.5685,-11.18955,-10.059375,-10.4585,-9.371675,-39.949625,-2.840175,-26.07715
GalNAc(b1-4)(6S)GlcNAc(c1-Sp8,1.14905,74.061525,47.141275,128.13285,11.721275,10.2352,116.067675,-1.299475,7865.065325,-92.108175,-20.07325
(3S)GalNAc(b1-4)GlcNAc(c1-Sp8,-1.8726,52.8411,135.4471,78.45385,3.955775,4465.613325,10.9363,7.453225,-26.713125,4747.191025,-23.0916
(4S)GalNAc(b1-Sp10,21.6194,97.6313,12.197175,14.03315,-2.449275,3.7326,3.065875,6.56725,-35.040375,-17.399925,-27.20975
Gal(b1-4)(6P)GlcNAc(b1-Sp0,3.273425,621.85995,9.384275,27.01565,8.831275,142.4131,11.997,31.15265,-43.26595,-2.943475,12.422875
(6P)Gal(b1-4)GlcNAc(b1-Sp0,16.172675,81.8797,9.6232,9.4624,-5.36915,32.034825,-26.6006,-49.145475,-19.814175,-27.241225,-18.1997
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)GalNAc(b1-Sp14,16.629075,87.601975,8.736925,164.28005,-6.73395,-20.44025,34.0697,3.210325,51.088375,-9.5016,-9.18505
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(b1-Sp0,18.246075,100.364225,25.5197,4.595275,0.59825,164.810675,5.181,8.572325,-20.47605,20287.96715,-3.26815
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,6.8616,167.95015,12.814525,28.5562,113.361525,284.683,6.864075,14.9755,-17.532075,-26.8272,-5.41145
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,3.28945,27.8271,16.164625,436.656525,10.476475,38.342,1.04195,2.058025,-36.451375,-11.334125,1.036975
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4) GlcNAc(b1-2)Man(a1-Sp0,6.999125,66.222475,19.756125,688.89515,-1.1063,-12.616325,0.650425,1.523325,-23.447375,-8.466675,-13.996175
Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,7.60465,86.33895,73.433625,2.2347,918.96315,222.4009,1.958525,2.0254,-36.933175,-22.92545,0.345975
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-6)GalNAc(b1-Sp14,29.722275,162.481225,13.701525,482.04845,-6.306575,169.539275,16.405425,11.190775,-31.265925,31.51585,0.751025
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,32.30825,48.158325,103.0692,18.018,627.79935,588.527,36.492475,63.129125,-37.82815,897.24745,38.5335
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,31.0812,106.972125,10.1595,7.320125,11596.19815,-83.702375,10.6187,1.4328,-71.903175,-6.39115,-27.2349
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-Sp0,8.3212,26.566,21.192375,7.7299,19.6556,-103.132675,278.258425,11.30735,32310.013,-32.296875,300.10685
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp0,17.696425,156.43685,21.882725,2.081825,11.930725,15.186825,65.6231,21.5227,-6.478675,-12.280775,5.582175
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,-0.45365,88.068,109.94955,10.792825,36400.92328,15.197575,18.158575,8.388725,-21.0003,-22.8584,2.622475
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,15.31595,7381.380475,88.438875,9.63305,1851.284875,4.301,6.0807,6.115,-22.668175,3.904225,-7.56645
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,25.22815,1682.82125,46.7241,8.7183,337.3547,4.663425,0.728775,11.108875,-15.391875,-10.866675,8.0969
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-Sp0,52.95105,163.28835,66.148075,7.954425,27.5868,631.4848,33.940425,20.3981,-36.46155,-16.916475,23.77835
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-Sp0,14.64685,100.100075,26.354325,7.90905,3.669925,-50.352075,-0.520925,28.4801,-17.620475,-12.306575,22.0404
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,740.03935,22.186025,87.499325,10.7016,30.34185,-9.65135,61.47195,9.310425,-49.085175,-34.317625,0.173375
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp21,1.77125,26.16795,79.71675,14.0266,-0.82595,6.8576,-3.199725,8.5321,-52.512,-13.133475,-16.35045
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp21,7.87465,52.260175,66.391075,6.599925,7.12495,109.96165,-1.918675,3.09445,-26.4424,-4.191,3.1106
Gal(b1-3)GalNAc(b1-3)Gal(b1-Sp21,6.049725,739.614275,7.6034,213.571325,4.6149,30.44085,27.8318,6.8043,-34.462175,-21.847075,4.651275
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1078.2238,25.32795,41.472725,8.3792,3510.722475,27.572375,59.52665,-38.3262,-29.6871,-17.0779,-16.393975
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,886.3784,56.159575,41.2964,20.3576,1185.328775,1881.763375,777.3817,82.3603,-11.14875,-20.596725,53.5751
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,360.259375,1564.8388,59.5199,24.71805,498.704225,309.13785,436.504775,338.97205,112.117275,375.059775,161.2488
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,13.146725,4488.0186,33.68815,19.064775,1199.00035,153.902875,202.36165,17.192475,-15.059075,-27.311675,11.0144
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,35.6778,95.613675,49.129275,13.21845,182.356075,475.7428,61.4194,27.588325,-10.220575,453.11415,16.230125
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,30.400625,16995.47685,311.100375,13.09845,881.27935,129.38735,116.800925,38.87215,57.049825,-20.7436,4349.81185
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,1052.43105,69.453825,54.75455,25.427175,335.1572,248.8828,399.973425,236.47705,62.196825,-14.943675,146.54285
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,1417.20375,140.23875,23.313575,25.767625,464.326175,119.658125,214.3929,61.4673,-13.771075,-22.779525,60.143625
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,389.715075,66.63905,39.222,9.63055,624.3786,687.45675,471.881075,273.8921,133.76805,307.707725,215.65035
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,27.63295,2748.4521,91.057125,20.5938,573.71435,184.545275,167.887725,48.635,6.38175,-2.980775,26.150775
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,565.99305,34.851025,55.31495,14.914575,708.49685,23.322675,280.399375,32.0517,-64.976025,-7.2694,3.468925
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,41.44475,2614.5776,40.37075,23.309275,418.05915,154.198425,140.74635,122.470375,44.371225,-28.3105,9.48535
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,39.612525,221.204275,49.6931,21.9577,1177.523,217.946125,503.124775,54.379025,-17.654625,-40.304775,45.5991
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.104825,54.2608,99.41755,5.16815,-1.746975,46.59165,0.27435,4.05605,-19.4275,45.2941,-2.402375
Neu5Ac(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5074,351.148475,146.1522,18.320475,-3.164025,24.164575,-3.12395,21.371325,-22.62635,-1.374175,-6.038425
Neu5Gc(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,17.906925,69.398375,158.714,14.507575,-0.1813,7.84795,-6.23495,9.218425,-44.4228,1.75265,-11.79225
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,18.82345,44.14485,16.603075,6.05895,-0.9359,-10.757225,6.882375,-0.740875,-33.238375,-32.062475,-10.88465
Neu5Gc(a2-8)Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,10.79325,51.0571,88.6034,9.0101,-4.48555,8.08315,-0.17165,10.9687,-43.36925,8738.324225,7.1947
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,1.704625,50.1401,135.196025,18.875875,2.15325,-55.2013,-6.416625,29.29975,-10.63005,8.686275,-9.644
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,498.4398,68.26895,201.071625,27.289175,1047.10195,994.831825,240.55875,33.2915,-44.027475,266.742425,45.7427
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(a1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,18.2702,288.482525,70.0811,26.3458,344.2313,2665.712725,113.582675,50.58465,-36.30195,2105.4313,28.57095
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,23.9769,78.5387,38.078275,14.535375,6121.090625,519.20535,13969.67878,15.379675,-30.4766,-10.61445,27.1104
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-3)]GalNAc(a1-Sp14,859.72335,55.9584,100.89605,50.16655,15.8408,42.070075,48.78185,4.314125,-44.62555,-0.53515,-20.98175
GalNAc(b1-3)GlcNAc(b1-Sp0 ,19.8172,75.858925,55.98115,11.6312,12.989725,3.536375,-4.231375,8.839475,2665.178375,-14.755225,-6.2776
GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-Sp0 ,16.202975,62.08115,67.765525,10.66155,4.48485,7.536825,387.228525,18.721725,37966.8586,-81.011025,9.362625
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,946.956625,42.5177,39.713975,11.88125,260.841425,388.986475,301.887575,25.4604,-21.84005,-15.74765,63.517275
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,29.56855,2262.924475,23.537925,22.281475,142.629225,200.40025,151.4434,37.83285,133.2945,-51.761225,55.987275
GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-Sp14,171.255625,73.921575,86.36505,16.18085,13.446075,-39.77465,60.187625,11.071825,-27.6092,-21.97745,-10.57105
Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(b1-Sp14,13.44105,104.424075,64.864375,6.35275,39.38445,338.460525,171.0711,7.7908,-37.499775,-24.796675,-11.005375
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,23.97865,2525.192675,227.66265,30.63225,414.15765,207.5902,155.788625,15.38765,17.506075,60.65005,-23.9207
(3S)GlcA(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(1-Sp0,14.7931,22.2229,6.5437,18.381025,0.16825,-23.274125,11.020875,30.3416,-37.5911,-0.881075,-13.89505
(3S)GlcA(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,-0.016875,46.536925,10.500525,1.952975,11.39415,-47.59375,-2.76255,3.5139,-86.9672,-8.967925,-23.55545
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,53.8335,144.747325,644.4476,22.524025,44497.99543,172.754625,2460.72545,2984.81665,-29.9053,-42.736075,20.343975
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,36.957175,488.483325,615.38395,10.82015,1819.391975,107.074225,2346.0608,273.430475,-81.9591,45.62125,-9.087775
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp21,5.63855,408.988375,12.759575,15.51165,2.271875,112.17455,5.0118,14.1592,-32.646825,-8.8278,-43.67905
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,1110.528225,77.04765,37.41215,14.547125,42419.96343,400.166125,1321.310325,13652.06973,-29.990725,-23.12955,59.102825
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,41.719525,1523.2077,44.66515,20.4007,44226.56223,495.907075,363.965725,11676.19213,-11.882,-22.85855,48.116725
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,1142.985325,47.294775,29.632575,24.00485,39925.61453,128.135375,250.65515,12931.64235,-21.895875,-15.814475,42.649125
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,11.472125,1839.358675,39.2826,12.956,44207.7857,415.818125,140.363875,11423.40005,-2.8564,-19.7806,42.372775
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,1273.88425,77.4904,40.6524,26.672975,47224.08108,31.85935,340.68845,11516.73008,-34.105275,-7.443225,62.0465
