IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.005806617,0.001650176,0.007684035,0.003335073,0.005456087,0.00348356,0.001158513,0.005320821,0.001403409,0.002288807,0.000927993
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.007362011,0.001244552,0.01031414,0.007339478,0.001565451,0.005921344,0.000702434,0.005302293,0.000888786,0.778960812,0.000893648
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.018873077,0.00205105,0.004116032,0.006192415,0.000363931,0.008891309,0.002007175,0.005437556,0.001131818,0.848598687,0.000989277
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.013520521,0.001320877,0.005693773,0.00821603,0.003084432,0.00375094,0.000845593,0.005676673,0.000550416,0.763025868,0.000667182
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.02530181,0.00108262,0.007079686,0.009560837,0.000342409,0.007131429,0.000941927,0.004963128,0.001554274,0.80744192,0.000848709
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-Sp8,0.01410739,0.001590158,0.004549767,0.008562164,0.000856444,0.002759447,0.001101842,0.005155782,0,0.001614501,0.000539599
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-Sp8,0.0350354,0.001011531,0.006400008,0.179427346,0.000428293,0.004554288,0.001324911,0.005766328,0.001699742,0.001070062,0.001111051
Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(b1-Sp10,0.027339435,0.001690387,0.006658262,0.009211638,0.000970915,0.006330306,0.001601098,0.006007647,0.001801397,0.001868242,0.001375643
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(b1-Sp10,0.015390565,0.002198049,0.004642494,0.005422842,0.000898188,0.006179871,0.002250239,0.006494618,0.001310189,0.00152124,0.000878331
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.012736886,0.001581064,0.018845927,0.010478934,0.000387982,0.023602948,0.000953422,0.005703372,0.001218131,0.001743601,0.00079064
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.034543937,0.115927037,0.337659122,0.005459062,0.601921069,0.009203025,0.022984818,0.266926889,0.001981508,0.001459057,0.001742451
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,0.039637255,0.027035178,0.006246475,0.005865201,0.520842235,0.008622133,0.012123438,0.046368571,0.002027088,0.001859546,0.001713582
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.026181832,0.009112099,0.017081196,0.016309878,0.021108924,0.032060885,0.003838989,0.005888993,0.00171356,0.001125983,0.001078038
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.0221875,0.00309185,0.003028913,0.011457868,0.867378616,0.006849316,0.001097901,1,0.001573451,0.001614247,0.00138877
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.031564975,0.010465583,0.009986196,0.006178388,0.042359064,0.012608827,0.027829403,0.011702591,0.001794537,0,0.001230768
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.014272677,0.002967854,0.003119494,0.007340504,0.000597725,0.005828181,0.001226624,0.006135252,0.001547479,0.605369575,0.001256612
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.026832398,0.005518672,0.00550476,0.006872011,0.001052716,0.032308342,0.002519197,0.006568106,0.001645952,0.004140573,0.001339962
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,0.021220376,0.002502762,0.005549598,0.00563805,0.000764829,0.002054554,0.000790448,0.005267045,0.001405911,0.001821038,0.00093863
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,0.021929909,0.001089161,0.027432128,0.010101711,0.000983666,0.011858751,0.001875768,0.006067445,0.001489894,0.001463571,0.001585738
Neu5Ac(a2-6)Gal(b1-4) GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.012160108,0.000919352,0.010100165,0.011391408,0.001241278,0.004757143,0.000711309,0.005645049,0.001149374,0.76711483,0.001122274
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.030225006,0.000560679,0.010941085,0.010450597,0.964425695,0.005026316,0.002036543,0.637255292,0.00171761,0.788785996,0.001438827
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.008255523,0.001775655,0.004489098,0.006859531,0.762569811,0.006423786,0.001095132,0.733166636,0.001670301,0.001528424,0.001159833
Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,0.023615588,0.003443536,0.019147388,0.007548468,0.79547957,0.005940101,0.455498004,0.798102985,0.002066364,0.023982361,0.001127302
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.019385615,0.354488513,0.003394052,0.003108606,0.849558698,0.004423856,0.001598534,0.74638188,0.001465091,0.001629192,0.001424299
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.015380229,0.005330548,0.023246131,0.011541479,0.000857715,0.006093555,0.006154601,0.005906385,0.001217583,0.002045579,0.001343526
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.010877161,0.00226894,0.015261099,0.006478173,0.000526178,0.002575015,0.001082134,0.00550416,0.001414924,0.556403444,0.001189107
Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,0.013756635,0.001604691,0.001909735,0.005451521,0.000761094,0.003578642,0.001173391,0.005560658,0.001734835,0.001902034,0.000665809
Gal(a1-3)Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,0.013119769,0.000942853,0.004623669,0.010790038,0.000709352,0.002942307,0.001058948,0.005572357,0.000653172,0.001859181,0.000913753
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)GalNAc(a1-Sp14,0.008889218,0.001841918,0.011725658,0.005346892,0.00067405,0.00602671,0.002104965,0.005128306,0.000436044,0.001787126,0.00183666
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,0.008525622,0.000325072,0.00374273,0.003703311,0.000603772,0.003664329,0.001287885,0.00566745,0.001364648,0.001752676,0.000955218
(3S)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.030625127,0.001854229,0.0373736,0.008648363,0.000825729,0.008754786,0.002389542,0.00589589,0.00235532,0.001838301,0.001269655
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.023706158,0.000766031,0.001238568,0.011468712,0.000607374,0.00389032,0.00201732,0.005727425,0.00169115,0.001864001,0.001451974
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,0.022842603,0.017682886,0.00652253,0.007954815,0.002134162,0.013409248,0.00420906,0.008174232,0.00123488,0.001757493,0.454438333
Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,0.010455071,0.001515571,0.005495141,0.01090554,0.000294717,0.004282534,0.001526514,0.005414946,0.001808424,0.001763679,0.00133997
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-Sp0,0.019488816,0.005900449,0.006176008,0.007694701,0.000482034,0.005889141,0.00180846,0.005477716,0.001590092,0.001596325,0.001430488
Fuc(a1-2)(6S)Gal(b1-3)GlcNAc(b1-Sp0,0.021956922,0.002943943,0.002742069,0.007806693,0.000363009,0.003662377,0.00577953,0.005741916,0.002192423,0.00138058,0.000977607
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-Sp14,0.015485217,0.004340264,0.008116542,0.006861836,0.002970654,0.005548372,0.001664616,0.006467283,0.001452648,0.001563654,0.001153115
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.020265602,0.002732116,0.005970093,0.004428914,0.000347997,0.008624286,0.001711138,0.005503346,0.001660088,0.001858116,0.001139171
Fuc(a1-2)Gal(b1-3)(6S)GlcNAc(b1-Sp0,0.021385908,0.005251077,0.008011357,0.417130254,0.000733972,0.003547491,0.003377452,0.005297746,0.001556174,0.001451282,0.001459962
Fuc(a1-2)(6S)Gal(b1-3)(6S)GlcNAc(b1-Sp0,0.0060445,0.004859218,0.009211062,0.00720446,0.002396957,0.007410175,0.002939813,0.008562538,0.001501159,0.000975485,0.000841162
Neu5Ac(a2-6)GalNAc(b1-4)(6S)GlcNAc(b1-Sp8,0.005925813,0.005636925,0.006561625,0.007530068,0.000593088,0.002021337,0.001301636,0.005125319,0.001681537,0.653972305,0.000843934
GalNAc(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,0.022482634,0.00157233,0.185016627,0.008043706,0.000963854,0,0.001037039,0.005730873,0.001661983,0.001824796,0.001073395
(3S)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,0.018211633,0.001895528,0.003954269,0.006542625,0.000928848,0.001437512,0.000718312,0.005523823,0.000520674,0.00148537,0.000631998
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.026701115,0.001179586,0.005220337,0.006987929,0.000870278,0.006754087,0.002436902,0.00673592,0.001489176,0.00170796,0.001462351
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-6)GalNAc(a1-Sp14,0.00856404,0.002220723,0.004428288,0.338295169,0.000444919,0.002837332,0.001266249,0.005316928,0.001601349,0.001798379,0.00107205
GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,0.004275416,0.002089176,0.004607725,0.01013979,0.000258365,0.002689691,0.001151368,0.005766368,0.001544849,0.00192133,0.000935172
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)]Gal(b1-4)GlcNAc(b1-4)[Gal (b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,0.00975661,0.732293479,0.001863599,0.008415961,0.000225398,0.004050698,0.00194079,0.005627107,0.002190193,0.001750266,0.001510655
Gal(b1-3)GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8 ,0.014596453,0.00162733,0.00512416,0.012135039,0.000604969,0.003192126,0.000803975,0.005186299,0.00064523,0.002055721,0.000593218
Gal(b1-3)(6S)GlcNAc(b1-Sp8,0.010236966,0.003476523,0.001433167,0.325178875,0.000170529,0.002234598,0.001104786,0.00528809,0.001904501,0.001543239,0.001107612
(6S)(4S)GalNAc(b1-4)GlcNAc(c1-Sp8,0.012596072,0.001682667,0.005724178,0.01012438,0.000722722,0.003230373,0.000841133,0.004224532,0.001694806,0.001923775,0.000416521
(6S)GalNAc(b1-4)GlcNAc(c1-Sp8,0.00157244,0.000905501,0.004777198,0.004561344,0.001416271,0.000988293,0.006992731,0.004821387,0.001208814,0.445272909,0.00324989
(3S)GalNAc(b1-4)(3S)GlcNAc(1-Sp8,0.003151028,0.001533483,0.014580019,0.004647067,0.000156111,0.003120808,0.000595021,0.004662069,0.001281871,0.001935392,0.000659195
GalNAc(b1-4)(6S)GlcNAc(c1-Sp8,0.007715972,0.001965001,0.008821379,0.078761396,0.000641071,0.003602639,0.005258959,0.005093288,0.209004701,0.000193092,0.000783424
(3S)GalNAc(b1-4)GlcNAc(c1-Sp8,0.005598585,0.001303347,0.025557963,0.049202973,0.000476696,0.1093815,0.001383664,0.005560859,0.001629692,0.094644774,0.000720971
(4S)GalNAc(b1-Sp10,0.022060334,0.002699908,0.002198432,0.010873411,0.000341119,0.003448255,0.001093549,0.00551353,0.001410874,0.00165122,0.00063576
Gal(b1-4)(6P)GlcNAc(b1-Sp0,0.009204603,0.019045383,0.001665303,0.018597846,0.000579898,0.006740785,0.001422763,0.006826888,0.001194727,0.001933376,0.001455813
(6P)Gal(b1-4)GlcNAc(b1-Sp0,0.018243604,0.002208772,0.001710587,0.008153868,0.000279313,0.004120202,0,0.002537344,0.001810978,0.001459141,0.000822191
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)GalNAc(b1-Sp14,0.018563421,0.002387193,0.001542611,0.100268557,0.000250424,0.002874347,0.002236395,0.005334203,0.003674109,0.001805377,0.001008716
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(b1-Sp0,0.019696515,0.00278512,0.004723447,0.005257986,0.000405627,0.007272544,0.001171516,0.005620642,0.001793585,0.39796399,0.001131145
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.011718975,0.004892453,0.002315438,0.019514456,0.002792522,0.010118534,0.001233556,0.005962701,0.001870945,0.001467222,0.001086797
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.009215832,0.000523409,0.002950382,0.26232937,0.000614722,0.004269946,0.001018944,0.005272646,0.001373796,0.00176961,0.001220223
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4) GlcNAc(b1-2)Man(a1-Sp0,0.011815344,0.001720579,0.003631078,0.412408397,0.000369546,0.003060101,0.001004512,0.005244083,0.001715507,0.001825576,0.000909167
Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,0.012239659,0.002347812,0.013804563,0.003853471,0.019844946,0.008639842,0.001052731,0.005270904,0.001361136,0.001543375,0.001205926
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-6)GalNAc(b1-Sp14,0.02773833,0.004721932,0.002483551,0.289337033,0.00025947,0.00738481,0.001585264,0.00576052,0.001510056,0.002605941,0.001214307
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,0.029550422,0.001157338,0.019421387,0.01324435,0.01368179,0.017332348,0.002325702,0.008535079,0.001337618,0.019502975,0.001996077
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-Sp0,0.028690581,0.002991155,0.001812232,0.00687924,0.245853351,0.001372388,0.001371957,0.005239247,0.000442217,0.001866086,0.00063524
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.012741773,0.000484088,0.00390329,0.007123051,0.00080902,0.000911077,0.011237544,0.005766747,0.851353099,0.001360467,0.007408384
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-4)Gal(b1-4)Glc(b1-Sp0,0.019311354,0.004533468,0.004034132,0.003762513,0.000645505,0.003720199,0.003399499,0.006312454,0.002161399,0.001751134,0.00131427
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,0.006592898,0.002401724,0.020725418,0.008945456,0.770902801,0.003720454,0.001649888,0.005610834,0.001779809,0.001544684,0.00125303
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,0.017643264,0.229807567,0.016648504,0.008255403,0.039579695,0.00346175,0.00120468,0.005489371,0.001735982,0.002067027,0.001042207
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp21,0.024589124,0.052126209,0.008742312,0.007711137,0.007533857,0.003470354,0.0010074,0.005756145,0.001927184,0.001778734,0.001366303
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-Sp0,0.044015627,0.004747098,0.012423734,0.007256641,0.000976902,0.018352245,0.00223163,0.006252377,0.001373529,0.001660656,0.001690773
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-Sp0,0.0171744,0.002776884,0.004881633,0.007229643,0.000470646,0.002164185,0.000961335,0.00668412,0.001868622,0.00175063,0.001654813
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,0.525484843,0.00034752,0.016470432,0.008891178,0.001035219,0.003130495,0.003246481,0.005660071,0.001041813,0.001321027,0.001202354
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp21,0.008151971,0.000471677,0.014995402,0.010869514,0.00037548,0.003522448,0.00086259,0.005618493,0.000951766,0.001734491,0.000860454
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp21,0.012428858,0.001285234,0.01246979,0.006450729,0.000543779,0.005970328,0.000909811,0.005328012,0.001636806,0.001909027,0.001263129
Gal(b1-3)GalNAc(b1-3)Gal(b1-Sp21,0.011150063,0.022716969,0.001327775,0.129596288,0.000490648,0.004082358,0.002006457,0.005526193,0.001426067,0.001564422,0.001295008
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.762463703,0.000445486,0.00774702,0.007509377,0.074705535,0.004014255,0.003174775,0.003115312,0.001551543,0.001657505,0.000859553
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.628030247,0.001406817,0.007713601,0.014636385,0.025483192,0.048036156,0.029635949,0.009562413,0.002038682,0.001588826,0.002307308
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.259358398,0.04844751,0.011167497,0.017230801,0.010949193,0.010699137,0.017070733,0.023270672,0.005277786,0.009311106,0.004535223
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.016123204,0.139592401,0.006271612,0.013867169,0.025772582,0.007013573,0.008439879,0.006081132,0.001935929,0.001457766,0.00142667
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.031911596,0.002636998,0.009198165,0.010388674,0.004252952,0.014654644,0.003244544,0.006636481,0.002063072,0.010834543,0.00153459
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.028213676,0.529575567,0.05884949,0.010317275,0.019047282,0.00643153,0.005285987,0.007239265,0.00383076,0.00158596,0.091202258
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.74438973,0.001821333,0.010264322,0.017652722,0.007487342,0.009268571,0.015724135,0.017795365,0.003966009,0.001699161,0.004230937
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,1,0.00402841,0.004305321,0.017855286,0.010221502,0.00620054,0.008883369,0.008446304,0.001969774,0.001546223,0.00244322
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.27999914,0.001733568,0.007320441,0.008253916,0.013609382,0.019681122,0.018374755,0.019794086,0.005846711,0.007996553,0.005660864
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.02627426,0.085352631,0.017144741,0.014776921,0.012536956,0.00774108,0.007169121,0.007760799,0.002499337,0.001932648,0.001739862
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.403523902,0.000742416,0.010370534,0.011397849,0.01538994,0.003913359,0.011316463,0.006874915,0.000624244,0.001848944,0.001270544
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.035952719,0.081178418,0.007538163,0.016392597,0.009242153,0.00702059,0.00616865,0.011705102,0.0034976,0.001438272,0.001395032
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.034668809,0.006552919,0.009305026,0.015588425,0.025317964,0.008534078,0.019526443,0.008067646,0.001867725,0.001204172,0.002142274
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.006984243,0.001347613,0.01872929,0.00559884,0.000355985,0.004465807,0.000990649,0.005379381,0.001821138,0.00287486,0.001149059
Neu5Ac(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.009368558,0.010604586,0.027586898,0.013424319,0.000325989,0.003933348,0.000865383,0.006304367,0.001737081,0.001964005,0.001073824
Neu5Gc(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.01945886,0.001819604,0.029967733,0.011155688,0.000389126,0.003545961,0.000750707,0.005655157,0.001164328,0.002025033,0.000954769
